card_id	card_type	entity_id	title	summary	evidence	threshold	method	core	taxon	module	relation_type	score	observed_status	source_tables	source_taxon	target_node
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.017; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__GCA_018673385.1		taxon_site	0.016820421168028	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.017; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__GCA_905620445.1		taxon_site	0.0167947358067048	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.017; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__IMGVR_UViG_3300025860_000061		taxon_site	0.0166950105923853	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.017; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__GCF_003326015.1		taxon_site	0.0166012432484085	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.017; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__GCA_905182065.1		taxon_site	0.0165584869409614	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.016; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__IMGVR_UViG_3300020166_000001		taxon_site	0.0162051255511577	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.016; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__IMGVR_UViG_3300031688_001339		taxon_site	0.0160988867747984	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.016; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__GCA_905182435.1		taxon_site	0.016076629053585	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.016; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__Schulz_GVMAG_S_1102104_120		taxon_site	0.0160258640774154	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.016; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__TARA_ARC_NCLDV_00176		taxon_site	0.0157836226594507	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.016; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__3300020317_19		taxon_site	0.0155386022411373	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.015; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001		taxon_site	0.0154256743370253	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.015; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__IMGVR_UViG_3300027861_000023		taxon_site	0.0153830931635317	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.015; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__IMGVR_UViG_3300037585_000783		taxon_site	0.0153623059800155	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.015; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__GCA_016777365.1		taxon_site	0.0151837197151825	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.014; taxon prevalence cores 2; site samples 25.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R2	S__TARA_ARC_NCLDV_00036		taxon_site	0.0142450759362236	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.008; taxon prevalence cores 2; site samples 26.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R1	S__IMGVR_UViG_3300025860_000061		taxon_site	0.0079175431036608	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.008; taxon prevalence cores 2; site samples 26.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R1	S__Schulz_GVMAG_S_1024967_63		taxon_site	0.00788622957811988	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.008; taxon prevalence cores 2; site samples 26.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R1	S__TARA_SOC_28_MAG_00007		taxon_site	0.00780873674959271	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.008; taxon prevalence cores 2; site samples 26.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R1	S__IMGVR_UViG_3300031687_001020		taxon_site	0.00776958207729107	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.008; taxon prevalence cores 2; site samples 26.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R1	S__GCF_002836475.1		taxon_site	0.00772547400322501	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_10_bicor	predicted_link	taxon_site::prev_10::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.008; taxon prevalence cores 2; site samples 26.	Learned from calibrated latent similarity on prev_10/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	bicor	GeoB25202_R1	S__IMGVR_UViG_3300020166_000001		taxon_site	0.00769210038790962	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
